Address,Type,Datetime,Latitude,Longitude,Incident Number
5629 S Bangor St,Medic Response,05/18/2019 03:26:00 AM,47.506122,-122.262565,F190050371
17th Av Nw / Nw Leary Way,Aid Response,05/18/2019 03:09:00 AM,47.663957,-122.37889299999999,F190050369
157 Roy St,Aid Response,05/18/2019 03:05:00 AM,47.625446000000004,-122.35390100000001,F190050368
2nd Av S / S Washington St,Aid Response,05/18/2019 02:53:00 AM,47.600879,-122.331572,F190050366
9100 Aurora Av N,Aid Response,05/18/2019 02:45:00 AM,47.69491,-122.344574,F190050365
5300 24th Av Ne,Medic Response,05/18/2019 02:38:00 AM,47.66707,-122.301946,F190050364
2023 24th Av S,Aid Response,05/18/2019 02:36:00 AM,47.585258,-122.301627,F190050363
Broadway / E Pike St,Aid Response,05/18/2019 02:30:00 AM,47.614076000000004,-122.32078,F190050361
25th Av Ne / Ne 57th St,Aid Response,05/18/2019 02:19:00 AM,47.669988000000004,-122.300627,F190050357
NB SR99 AT SPOKANE,Rescue Extrication,05/18/2019 02:18:00 AM,47.566345,-122.339436,F190050359
724 N 143rd St,Medic Response,05/18/2019 02:12:00 AM,47.732314,-122.350154,F190050355
1021 Sw Klickitat Way,Aid Response,05/18/2019 02:04:00 AM,47.571011999999996,-122.348249,F190050353
1021 Sw Klickitat Way,Aid Response,05/18/2019 02:02:00 AM,47.571011999999996,-122.348249,F190050352
2946 1st Av S,Aid Response,05/18/2019 01:54:00 AM,47.577396,-122.334202,F190050351
2627 36TH AV W,Medic Response,05/18/2019 01:53:00 AM,47.643421000000004,-122.403654,F190050350
2214 1st Av,Medic Response- 7 per Rule,05/18/2019 01:52:00 AM,47.612708000000005,-122.34538500000001,F190050349
Blanchard St / 1st Av,Medic Response,05/18/2019 01:49:00 AM,47.612606,-122.34521299999999,F190050345
4200 Whitman Ct Ne,Medic Response,05/18/2019 01:49:00 AM,47.658632,-122.304244,F190050346
5131 S Mead St,Aid Response,05/18/2019 01:44:00 AM,47.550387,-122.269072,F190050344
97 S Main St,Trans to AMR,05/18/2019 01:40:00 AM,47.600044,-122.33421899999999,F190050343
2563 Perkins Ln W,Investigate Out Of Service,05/18/2019 01:32:00 AM,47.642402000000004,-122.41585400000001,F190050342
3268 Sw Avalon Way,Aid Response,05/18/2019 01:19:00 AM,47.564209000000005,-122.373131,F190050340
1600 S Lane St,Aid Response,05/18/2019 01:18:00 AM,47.59665,-122.311586,F190050339
1315 Ne Campus Pkwy,Medic Response,05/18/2019 01:10:00 AM,47.655998,-122.31426,F190050338
9619 Roosevelt Way Ne,Medic Response,05/18/2019 01:02:00 AM,47.69873,-122.31761399999999,F190050336
1516 11th Av,Medic Response,05/18/2019 01:01:00 AM,47.614272,-122.31814399999999,F190050335
200 2ND AV N,Medic Response,05/18/2019 12:59:00 AM,47.619759,-122.35283000000001,F190050334
Queen Anne Av N / Republican St,Aid Response,05/18/2019 12:57:00 AM,47.623277,-122.35672,F190050333
Broadway / E Pike St,Scenes Of Violence 14,05/18/2019 12:52:00 AM,47.614076000000004,-122.32078,F190050331
1424 32nd Av S,Aid Response,05/18/2019 12:51:00 AM,47.5901,-122.291358,F190050330
1st Av S / S Massachusetts St,Rescue Extrication,05/18/2019 12:50:00 AM,47.588229,-122.334197,F190050328
509 3rd Av,Trans to AMR,05/18/2019 12:48:00 AM,47.602114,-122.330809,F190050326
5033 37th Av S,Trans to AMR,05/18/2019 12:41:00 AM,47.556785,-122.286143,F190050325
11th Av E / E Boston St,Aid Response,05/18/2019 12:28:00 AM,47.638396,-122.31796200000001,F190050324
2450 Aurora Av N,Medic Response- 6 per Rule,05/18/2019 12:25:00 AM,47.641195,-122.34643600000001,F190050323
2450 Aurora Av N,Medic Response- 6 per Rule,05/18/2019 12:25:00 AM,47.641195,-122.34643600000001,F190050322
4601 S Graham St,Medic Response,05/18/2019 12:16:00 AM,47.546032000000004,-122.27532,F190050320
15th Av Ne / Ne 42nd St,Aid Response,05/18/2019 12:12:00 AM,47.658301,-122.312071,F190050318
12th Av S / S Jackson St,Aid Response,05/18/2019 12:11:00 AM,47.599187,-122.317225,F190050315
2014 E Pine St,Medic Response,05/18/2019 12:11:00 AM,47.61528,-122.306,F190050314
2219 2nd Av,Trans to AMR,05/18/2019 12:10:00 AM,47.613412,-122.34459199999999,F190050316
216 Stewart St,Aid Response,05/18/2019 12:06:00 AM,47.611073,-122.34031200000001,F190050312
7923 M L King Jr Way S,Trans to AMR,05/18/2019 12:06:00 AM,47.530795,-122.280778,F190050313
Ne 45th St / 17th Av Ne,Aid Response,05/18/2019 12:04:00 AM,47.661259,-122.30951200000001,F190050311
1019 E PIKE ST,Aid Response,05/18/2019 12:03:00 AM,47.614087,-122.319194,F190050310
925 E Pike St,Aid Response,05/17/2019 11:52:00 PM,47.614078000000006,-122.32043999999999,F190050308
120 Broadway,Rescue Elevator,05/17/2019 11:41:00 PM,47.602255,-122.32073899999999,F190050306
1st Av S / S Massachusetts St,Aid Response,05/17/2019 11:40:00 PM,47.588229,-122.334197,F190050307
9061 Seward Park Av S,Aid Response,05/17/2019 11:36:00 PM,47.521679,-122.264284,F190050304
3724 Ne 125th St,Medic Response,05/17/2019 11:36:00 PM,47.719225,-122.287426,F190050305
918 S Horton St,Fuel Spill,05/17/2019 11:31:00 PM,47.574228000000005,-122.32115900000001,F190050303
8604 8th Av S,Hang-Up- Fire,05/17/2019 11:23:00 PM,47.52643,-122.32291699999999,F190050301
Harvard Av / E Pike St,Aid Response,05/17/2019 11:22:00 PM,47.614065999999994,-122.322111,F190050300
219 Pontius Av N,Trans to AMR,05/17/2019 11:13:00 PM,47.619877,-122.331698,F190050298
308 4th Av S,Unk Odor,05/17/2019 11:12:00 PM,47.599968,-122.328965,F190050297
1905 Nw 80th St,Aid Response,05/17/2019 11:08:00 PM,47.686849,-122.38113100000001,F190050295
Greenwood Av N / N 87th St,Aid Response,05/17/2019 11:06:00 PM,47.692417999999996,-122.35532099999999,F190050294
E Denny Way / Bellevue Av E,Aid Response,05/17/2019 11:04:00 PM,47.618493,-122.32672600000001,F190050293
901 Rainier Av S,Medic Response,05/17/2019 11:03:00 PM,47.594356,-122.310367,F190050292
2516 Alki Av Sw,Aid Response,05/17/2019 11:00:00 PM,47.581039000000004,-122.40574699999999,F190050291
13730 Lake City Way Ne,Medic Response,05/17/2019 10:51:00 PM,47.728466,-122.29225600000001,F190050289
5th Av / Pine St,MVI - Motor Vehicle Incident,05/17/2019 10:26:00 PM,47.611672,-122.33648400000001,F190050286
4321 31st Av S,Investigate Out Of Service,05/17/2019 10:16:00 PM,47.564939,-122.293833,F190050283
4750 15th Av Ne,Medic Response,05/17/2019 10:12:00 PM,47.663381,-122.31196100000001,F190050282
1519 12th Av,Aid Response,05/17/2019 10:09:00 PM,47.614317,-122.31683899999999,F190050281
811 Maynard Av S,Medic Response,05/17/2019 09:59:00 PM,47.595741,-122.32506799999999,F190050279
500 Nw Market St,Rescue Lock In/Out,05/17/2019 09:47:00 PM,47.66865,-122.36308600000001,F190050278
5th Av S / S Orcas St,Illegal Burn,05/17/2019 09:46:00 PM,47.551868,-122.328345,F190050277
2539 1st Av N,Aid Response Yellow,05/17/2019 09:44:00 PM,47.642251,-122.35555500000001,F190050275
3437 12th Av W,Aid Response,05/17/2019 09:44:00 PM,47.650681,-122.372281,F190050274
Minor Av / Stewart St,Aid Response,05/17/2019 09:42:00 PM,47.61761,-122.33185900000001,F190050273
6222 37th Av Ne,Automatic Fire Alarm Resd,05/17/2019 09:30:00 PM,47.674105,-122.288031,F190050270
8600 Aurora Av N,Aid Response,05/17/2019 09:28:00 PM,47.691287,-122.344531,F190050269
1482 Nw 77th St,Aid Response,05/17/2019 09:24:00 PM,47.68506,-122.37631200000001,F190050268
3010 S Charlestown St,Aid Response,05/17/2019 09:22:00 PM,47.569835,-122.294452,F190050267
4800 Sand Point Way Ne,Aid Response,05/17/2019 09:18:00 PM,47.664275,-122.283475,F190050266
7934 9th Av Sw,Medic Response- 7 per Rule,05/17/2019 09:16:00 PM,47.531625,-122.346777,F190050265
9501 Rainier Av S,Aid Response Yellow,05/17/2019 09:06:00 PM,47.520271,-122.261524,F190050264
4069 Spokane Ln Ne,Auto Fire Alarm,05/17/2019 09:06:00 PM,47.656502,-122.308186,F190050262
4069 Spokane Ln Ne,Auto Fire Alarm,05/17/2019 09:06:00 PM,47.656502,-122.308186,F190050263
12546 33rd Av Ne,Aid Response,05/17/2019 09:00:00 PM,47.719584999999995,-122.29272900000001,F190050261
1519 Broadway,Aid Response,05/17/2019 08:58:00 PM,47.614289,-122.320783,F190050260
805 4th Av N,Aid Response Yellow,05/17/2019 08:57:00 PM,47.626321999999995,-122.348863,F190050259
2820 Ne 127th St,Rescue Elevator,05/17/2019 08:54:00 PM,47.721101000000004,-122.29758100000001,F190050258
2020 S Jackson St,Aid Response Yellow,05/17/2019 08:51:00 PM,47.599261,-122.30525800000001,F190050257
7540 M L King Jr Way S,Aid Response,05/17/2019 08:48:00 PM,47.534995,-122.280639,F190050256
Broadway / E Pine St,Aid Response,05/17/2019 08:43:00 PM,47.615235,-122.320799,F190050255
919 Stewart St,Rescue Elevator,05/17/2019 08:35:00 PM,47.615745000000004,-122.33426899999999,F190050253
2137 2nd Av,Aid Response,05/17/2019 08:28:00 PM,47.612784000000005,-122.343531,F190050251
3621 33rd Av S,Aid Response,05/17/2019 08:28:00 PM,47.571408,-122.291001,F190050250
2801 Sw Thistle St,Scenes Of Violence 7,05/17/2019 08:24:00 PM,47.528282,-122.368551,F190050249
8806 45th Av Sw,Medic Response,05/17/2019 08:23:00 PM,47.524794,-122.390174,F190050248
2020 S Jackson St,Aid Response Yellow,05/17/2019 08:21:00 PM,47.599261,-122.30525800000001,F190050247
600 Pine St,Aid Response,05/17/2019 08:16:00 PM,47.612136,-122.335373,F190050246
Aurora Av N / N 117th Pl,Aid Response,05/17/2019 08:07:00 PM,47.714777000000005,-122.344853,F190050244
4721 19th Av Ne,Auto Fire Alarm,05/17/2019 07:45:00 PM,47.663171999999996,-122.307216,F190050242
8243 Wallingford Av N,Aid Response,05/17/2019 07:43:00 PM,47.688962,-122.336425,F190050241
318 2nd Av Et S,Medic Response,05/17/2019 07:42:00 PM,47.600194,-122.330541,F190050240
19th Av E / E John St,Medic Response,05/17/2019 07:40:00 PM,47.619665000000005,-122.30736399999999,F190050239
819 Alaskan Way,Aid Response,05/17/2019 07:37:00 PM,47.602482,-122.337268,F190050238
7704 48th Av S,Medic Response,05/17/2019 07:36:00 PM,47.53362,-122.272644,F190050237
400 Nw Puget Dr,Medic Response- 7 per Rule,05/17/2019 07:35:00 PM,47.709261,-122.361958,F190050236
1823 Minor Av,Rescue Elevator,05/17/2019 07:33:00 PM,47.617013,-122.330851,F190050234
2209 1st Av,Aid Response,05/17/2019 07:28:00 PM,47.612669,-122.34531899999999,F190050233
6841 24th Av Ne,Aid Response,05/17/2019 07:26:00 PM,47.677979,-122.30171000000001,F190050232
2400 E Union St,Aid Response Yellow,05/17/2019 07:25:00 PM,47.612946,-122.30141699999999,F190050231
2030 3rd Av,Medic Response,05/17/2019 07:20:00 PM,47.612626,-122.341277,F190050228
2017 3rd Av,Medic Response,05/17/2019 07:20:00 PM,47.612524,-122.341104,F190050229
4th Av S / S Jackson St,Aid Response,05/17/2019 07:18:00 PM,47.599197,-122.32896799999999,F190050226
21st Av Ne / Ne 61st St,Aid Response,05/17/2019 07:18:00 PM,47.672647999999995,-122.30546100000001,F190050227
9061 SEWARD PARK AV S,Automatic Fire Alarm False,05/17/2019 07:11:00 PM,47.521679,-122.264284,F190050225
800 S Cloverdale St,Aid Response,05/17/2019 07:10:00 PM,47.526465,-122.32291599999999,F190050224
Ne 45th St / 20th Av Ne,Aid Response,05/17/2019 07:02:00 PM,47.661257,-122.306528,F190050222
1417 Ne 42nd St,Medic Response,05/17/2019 06:57:00 PM,47.658313,-122.313022,F190050220
108 Newell St,Aid Response,05/17/2019 06:49:00 PM,47.644687,-122.355374,F190050219
318 2nd Av Et S,Trans to AMR,05/17/2019 06:47:00 PM,47.600194,-122.330541,F190050218
12509 Greenwood Av N,Medic Response- 7 per Rule,05/17/2019 06:44:00 PM,47.719674,-122.355539,F190050217
3600 West Laurelhurst Dr Ne,1RED 1 Unit,05/17/2019 06:43:00 PM,47.655045,-122.280452,F190050216
224 BROADWAY E,Auto Fire Alarm,05/17/2019 06:30:00 PM,47.620182,-122.320877,F190050214
852 Rainier Av S,Aid Response,05/17/2019 06:27:00 PM,47.594244,-122.310281,F190050212
215 10th Av E,Auto Fire Alarm,05/17/2019 06:27:00 PM,47.620084000000006,-122.319542,F190050213
1050 James St,Rescue Elevator,05/17/2019 06:22:00 PM,47.606255,-122.323074,F190050211
8th Av S / S Weller St,Aid Response,05/17/2019 06:18:00 PM,47.597509,-122.322452,F190050210
10430 57th Av S,Trans to AMR,05/17/2019 06:10:00 PM,47.507908,-122.26126299999999,F190050208
5300 24th Av Ne,Aid Response,05/17/2019 06:06:00 PM,47.66707,-122.301946,F190050207
2833 26th Av W,Aid Response,05/17/2019 06:03:00 PM,47.644979,-122.390244,F190050206
3820 Rainier Av S,Aid Response,05/17/2019 06:00:00 PM,47.569608,-122.29048600000002,F190050204
1702 4th Av S,Medic Response,05/17/2019 06:00:00 PM,47.588206,-122.329051,F190050205
607 3rd Av,Auto Fire Alarm,05/17/2019 05:55:00 PM,47.602813,-122.33144899999999,F190050202
1421 Minor Av,Aid Response,05/17/2019 05:53:00 PM,47.613146,-122.327096,F190050201
7400-7699 Eb I90 At 77th Av Se,MVI Freeway,05/17/2019 05:48:00 PM,47.590864,-122.239915,F190050199
NW 97TH ST / 8TH AV NW,Aid Response,05/17/2019 05:32:00 PM,47.700145,-122.36604799999999,F190050197
7536 40th Av S,Aid Response,05/17/2019 05:29:00 PM,47.534362,-122.28185800000001,F190050196
7536 40th Av S,Aid Response,05/17/2019 05:29:00 PM,47.534362,-122.28185800000001,F190050195
4628 S Holly St,Aid Response,05/17/2019 05:24:00 PM,47.542466,-122.275011,F190050193
119 19th Av E,Aid Response,05/17/2019 05:23:00 PM,47.618691,-122.307381,F190050192
3802 S Othello St,Aid Response,05/17/2019 05:21:00 PM,47.537034999999996,-122.28468000000001,F190050191
2224 E Miller St,Medic Response,05/17/2019 05:09:00 PM,47.641723999999996,-122.303578,F190050189
1250 1st Av S,EVENT - Special Event,05/17/2019 05:07:00 PM,47.592048999999996,-122.334195,F190050188
7110 32nd Av S,Aid Response,05/17/2019 05:03:00 PM,47.538559,-122.29142399999999,F190050187
3600 E Union St,Medic Response,05/17/2019 05:01:00 PM,47.612868,-122.28710900000002,F190050185
1414 Sw Cambridge St,Aid Response,05/17/2019 05:01:00 PM,47.519186,-122.35301100000001,F190050186
94 Bay St,Aid Response,05/17/2019 04:41:00 PM,47.618412,-122.35520600000001,F190050183
3412 S Dearborn St,Medic Response,05/17/2019 04:31:00 PM,47.595746999999996,-122.288882,F190050182
3600 E Union St,Aid Response,05/17/2019 04:26:00 PM,47.612868,-122.28710900000002,F190050181
8300 Beacon Av S,Aid Response,05/17/2019 04:21:00 PM,47.529689000000005,-122.287825,F190050180
1520 3RD AV,Aid Response,05/17/2019 04:13:00 PM,47.609943,-122.337969,F190050176
35th Av / E Spring St,Medic Response,05/17/2019 04:13:00 PM,47.611616999999995,-122.288247,F190050177
3327 Beacon Av S,Auto Fire Alarm,05/17/2019 04:13:00 PM,47.573784,-122.308819,F190050175
1250 1st Av S,Aid Response,05/17/2019 04:09:00 PM,47.592048999999996,-122.334195,F190050174
Aurora Av N / N Northgate Way,Aid Response,05/17/2019 04:08:00 PM,47.705051,-122.34469399999999,F190050172
13502 Ashworth Av N,Medic Response,05/17/2019 03:57:00 PM,47.72687,-122.339611,F190050171
800 Convention Pl,Auto Fire Alarm,05/17/2019 03:57:00 PM,47.611436,-122.331551,F190050170
2nd Av / Pike St,Aid Response,05/17/2019 03:54:00 PM,47.609285,-122.338904,F190050169
100 Crockett St,Trans to AMR,05/17/2019 03:44:00 PM,47.637415999999995,-122.355598,F190050168
9401 Myers Way S,Medic Response,05/17/2019 03:43:00 PM,47.518658,-122.333265,F190050167
Eastlake Av E / Stewart St,Medic Response- 7 per Rule,05/17/2019 03:41:00 PM,47.619715,-122.32913500000001,F190050166
5511 15th Av S,Auto Fire Alarm,05/17/2019 03:35:00 PM,47.553362,-122.313474,F190050165
1200 12th Av S,Medic Response,05/17/2019 03:34:00 PM,47.592105,-122.31728100000001,F190050164
42nd Av Sw / Sw Admiral Way,Aid Response,05/17/2019 03:32:00 PM,47.581185999999995,-122.385173,F190050163
1013 Ne 45th St,Aid Response,05/17/2019 03:32:00 PM,47.661297999999995,-122.317498,F190050162
11th Av Ne / Ne 45th St,Aid Response,05/17/2019 03:30:00 PM,47.661291999999996,-122.316579,F190050161
14th Av / E Pike St,MVI - Motor Vehicle Incident,05/17/2019 03:29:00 PM,47.614121999999995,-122.314224,F190050160
4750 15th Av Ne,Aid Response,05/17/2019 03:17:00 PM,47.663381,-122.31196100000001,F190050159
10330 Meridian Av N,Aid Response,05/17/2019 03:00:00 PM,47.703486,-122.33390700000001,F190050157
7900 East Green Lake Dr N,Medic Response,05/17/2019 02:58:00 PM,47.685612,-122.33676499999999,F190050156
4311 Dayton Av N,4RED - 2 + 1 + 1,05/17/2019 02:47:00 PM,47.659087,-122.352071,F190050154
1167 Republican St,Trans to AMR,05/17/2019 02:40:00 PM,47.62312,-122.333818,F190050153
900 University St,Medic Response,05/17/2019 02:37:00 PM,47.61055,-122.32931799999999,F190050152
9200 2nd Av Sw,Medic Response,05/17/2019 02:33:00 PM,47.521244,-122.336301,F190050151
Ne 61st St / 21st Av Ne,Medic Response- 7 per Rule,05/17/2019 02:31:00 PM,47.672647999999995,-122.30546100000001,F190050150
5533 60th Av Ne,Medic Response,05/17/2019 02:20:00 PM,47.668669,-122.26343500000002,F190050149
500 Maynard Av S,Aid Response,05/17/2019 02:20:00 PM,47.598352,-122.32505900000001,F190050148
2020 S Jackson St,Aid Response,05/17/2019 02:12:00 PM,47.599261,-122.30525800000001,F190050147
1700 E Madison St,Aid Response,05/17/2019 02:11:00 PM,47.615590000000005,-122.310151,F190050146
3636 14th Av W,Aid Response,05/17/2019 02:05:00 PM,47.652491999999995,-122.374902,F190050145
1320 Ne Campus Pkwy,Medic Response,05/17/2019 01:53:00 PM,47.656223,-122.31418300000001,F190050144
1700 E Madison St,Trans to AMR,05/17/2019 01:51:00 PM,47.615590000000005,-122.310151,F190050143
4th Av / James St,MVI - Motor Vehicle Incident,05/17/2019 01:45:00 PM,47.603233,-122.330297,F190050141
3519 Burke Av N,Automatic Fire Alarm Resd,05/17/2019 01:41:00 PM,47.649429999999995,-122.33513899999998,F190050140
320 Cedar St,Aid Response,05/17/2019 01:40:00 PM,47.617267,-122.34872299999999,F190050139
810 3rd Av,Medic Response,05/17/2019 01:32:00 PM,47.604263,-122.332774,F190050137
1524 2nd Av W,Medic Response,05/17/2019 01:32:00 PM,47.632605,-122.359678,F190050138
338 Nw 79th St,Aid Response,05/17/2019 01:17:00 PM,47.686202,-122.360983,F190050136
906 Dexter Av N,Medic Response,05/17/2019 01:16:00 PM,47.627181,-122.342327,F190050135
Roosevelt Way Ne / Ne 115th St,MVI - Motor Vehicle Incident,05/17/2019 01:12:00 PM,47.712199,-122.31790900000001,F190050132
517 3rd Av,Aid Response,05/17/2019 01:11:00 PM,47.602171999999996,-122.330863,F190050133
2531 Rainier Av S,Aid Response,05/17/2019 01:11:00 PM,47.580719,-122.299957,F190050131
11030 5th Av Ne,Medic Response,05/17/2019 12:46:00 PM,47.709488,-122.323301,F190050130
9009 Greenwood Av N,Medic Response,05/17/2019 12:40:00 PM,47.69429,-122.35533999999998,F190050128
1208 Eastlake Av E,Medic Response,05/17/2019 12:39:00 PM,47.63064,-122.327602,F190050127
1416 24th Av E,Aid Response,05/17/2019 12:36:00 PM,47.631428,-122.301627,F190050126
3111 RAINIER AV S,Aid Response,05/17/2019 12:30:00 PM,47.576146,-122.29646399999999,F190050125
2555 Beacon Av S,Aid Response,05/17/2019 12:27:00 PM,47.580353,-122.31318999999999,F190050123
201 Yesler Way,Auto Fire Alarm,05/17/2019 12:26:00 PM,47.601719,-122.331966,F190050122
1857 Nw Roundhill Cir,Automatic Fire Alarm Resd,05/17/2019 12:25:00 PM,47.704257,-122.38066699999999,F190050121
3828 38th Av S,Trans to AMR,05/17/2019 12:19:00 PM,47.569511,-122.28502900000001,F190050119
3824 S Myrtle St,Trans to AMR,05/17/2019 12:19:00 PM,47.538880999999996,-122.28449599999999,F190050118
610 Harvard Av E,Medic Response,05/17/2019 12:14:00 PM,47.624349,-122.32198899999999,F190050116
7749 18th Av Sw,Automatic Fire Alarm Resd,05/17/2019 12:02:00 PM,47.533237,-122.35773799999998,F190050115
800 S Dearborn St,Aid Response,05/17/2019 11:52:00 AM,47.595831,-122.32245900000001,F190050113
1625 19th Av,Aid Response,05/17/2019 11:50:00 AM,47.615627,-122.30743600000001,F190050112
3rd Av / Pike St,Aid Response,05/17/2019 11:47:00 AM,19.0,-162.0,F190050109
6720 East Green Lake Way N,Aid Response,05/17/2019 11:47:00 AM,47.678340000000006,-122.32895,F190050110
2nd Av Et S / S Washington St,Aid Response,05/17/2019 11:40:00 AM,47.600878,-122.33121499999999,F190050108
4540 40th Av Ne,Auto Fire Alarm,05/17/2019 11:39:00 AM,47.661613,-122.28475800000001,F190050107
2223 12TH AV W,Aid Response,05/17/2019 11:30:00 AM,47.639482,-122.37261200000002,F190050106
1753 Nw 56th St,Aid Response,05/17/2019 11:29:00 AM,47.669446,-122.37945,F190050105
1103 NW MARKET ST,1RED 1 Unit,05/17/2019 11:25:00 AM,47.668662,-122.370779,F190050104
5626 Delridge Way Sw,Aid Response,05/17/2019 11:22:00 AM,47.551759999999994,-122.36299,F190050103
22nd Av Nw / Nw 57th St,Aid Response,05/17/2019 11:11:00 AM,47.670183,-122.384743,F190050101
4th Av / Pine St,Aid Response,05/17/2019 11:06:00 AM,47.611207,-122.33759199999999,F190050099
3909 California Av Sw,Aid Response,05/17/2019 10:53:00 AM,47.569199,-122.38676799999999,F190050098
